Date,AAA,ACB,ANV,ASM,BCG,BCM,BID,BMI,BMP,BSI,BVH,CEO,CII,CTD,CTF,CTG,CTR,DBC,DCM,DGC,DGW,DHC,DIG,DPM,DRC,DXG,EIB,FPT,FRT,FTS,GAS,GEG,GEX,GMD,GVR,HAG,HAH,HBC,HCM,HDB,HDC,HDG,HNG,HPG,HSG,HT1,HUT,HVN,IDC,IDI,IJC,ITA,KBC,KDC,KDH,KOS,LPB,MBB,MBS,MIG,MSN,MWG,NKG,NLG,NT2,NVL,PAN,PC1,PDR,PHR,PLC,PLX,PNJ,POW,PTB,PVD,PVS,PVT,REE,SAB,SAM,SBT,SCR,SHB,SHS,SJS,SSI,STB,SZC,TCB,TCH,TCM,TPB,VC3,VCB,VCG,VCI,VCS,VGC,VHC,VHM,VIB,VIC,VIX,VJC,VND,VNM,VPB,VPI,VRE,VSC
2022-11-14,2.1187282723172607,-0.4038482223960548,2.674656290446534,0.08870218594975454,1.3028654534137902,-1.7688894765113323,0.43105697694260514,,,,1.6481020047297057,0.23462504708673365,,,0.10109706786725403,,,,,,,,,,,,,,,,,,,,0.6504191703305063,,,0.39855108110667514,,,,,,,,,,,,,,,,,,,,,,,-2.043876191141915,,0.4129643522795886,,,,,,,,0.3815233927157601,,,,,,,0.12377589282070924,,,,,,0.19305173661222852,,,,-0.02198158991509158,,,,,,,,,,,0.9802978768788003,,0.8981361746613008,,,,,,0.0005781401609252779,,,0.2912456258199818,
2022-11-15,2.4659362493124655,-0.13439157351212816,3.026925999599054,0.18941564376761427,1.4633145086262458,-1.8812872136722842,0.9758795137333196,,,,2.3047139628221958,0.3253813376453902,,,0.1608821933583865,,,,,,,,,,,,,,,,,,,,0.9470316238226308,,,0.5599706143965685,,,,,,,,,,,,,,,,,,,,,,,-2.1213680929492513,,0.5418043864996315,,,,,,,,0.505866217295119,,,,,,,0.2987861941530455,,,,,,0.3542937152111817,,,,-0.02438517727218681,,,,,,,,,,,1.1072270188221607,,0.8793363555949414,,,,,,0.18753350335631364,,,0.3524564158438122,
2022-11-16,2.0387182657450618,-0.3883607253779653,2.7679960187966337,0.11632924103764827,1.279139491828025,-1.8156731767064969,0.527311344416396,,,,1.7252582562631786,0.2673746006805864,,,0.0992051316046777,,,,,,,,,,,,,,,,,,,,0.596102251036437,,,0.4507748093539439,,,,,,,,,,,,,,,,,,,,,,,-2.0482569267717317,,0.5221484177533109,,,,,,,,0.3326717716073278,,,,,,,0.13252236914967752,,,,,,0.18473185731728525,,,,-0.11028811353473139,,,,,,,,,,,0.9060683888401133,,0.7218251425904738,,,,,,0.5912425818133598,,,0.08332523518744708,
2022-11-17,1.705745112882916,-0.5816798319129557,2.7763850186621384,0.11611169377765254,1.1582124006446888,-1.8923168500808574,0.5023215256205638,,,,1.698340678859375,0.196050371076847,,,0.08483874871230551,,,,,,,,,,,,,,,,,,,,0.3298529739570578,,,0.3333100998991748,,,,,,,,,,,,,,,,,,,,,,,-2.101480132302883,,0.4496833499826482,,,,,,,,0.28097353609721254,,,,,,,0.18173341013728234,,,,,,-0.055950971295538054,,,,-0.35544140828436294,,,,,,,,,,,0.8392913036037679,,0.47054282824789717,,,,,,0.4735972088508639,,,-0.23387445303478957,
2022-11-18,1.5867676672576365,-0.5263425828280707,2.4691765612633825,0.12770794941931235,1.1325170678808365,-1.749413591975868,0.4888397257068698,,,,1.5895662731845397,0.16439495717769378,,,0.07860946581676576,,,,,,,,,,,,,,,,,,,,0.13892650676813645,,,0.4041580142021282,,,,,,,,,,,,,,,,,,,,,,,-2.061828749252223,,0.4195869726704851,,,,,,,,0.24797788443401061,,,,,,,0.16980532602719445,,,,,,-0.007507519330666845,,,,-0.23221783908508264,,,,,,,,,,,0.836259310230817,,0.486601439431403,,,,,,0.3801790627324119,,,0.002013496286788319,
2022-11-21,1.3693868618400997,-0.3470634888909899,2.3105157655818944,0.1275896942796705,1.0307513088227822,-1.75112287975097,0.5837891905966495,,,,1.6950826634346123,0.09576528349446076,,,0.1616663508295988,,,,,,,,,,,,,,,,,,,,-0.055099325430700175,,,0.2839216291993578,,,,,,,,,,,,,,,,,,,,,,,-2.0247455991530083,,0.35575610932809504,,,,,,,,0.1418044744899322,,,,,,,0.1531194435616143,,,,,,-0.136122692795547,,,,-0.15259780207541118,,,,,,,,,,,0.7812614482402473,,0.6067990521783233,,,,,,0.3093860373918057,,,0.310574597738829,
2022-11-22,1.4249555015683502,-0.22664433410616253,2.546968623739189,0.0664029073296377,0.9325293131373914,-1.7548120463121823,0.43560170676832144,,,,1.5986226221078212,-0.011045405668485497,,,0.15420391682667134,,,,,,,,,,,,,,,,,,,,0.058686683442128906,,,0.2998766575232092,,,,,,,,,,,,,,,,,,,,,,,-1.9415386103274126,,0.3898060948028606,,,,,,,,0.08567116217554765,,,,,,,0.10199261121053237,,,,,,-0.1166272001439298,,,,-0.15271049055896557,,,,,,,,,,,0.7549345515216463,,0.7719543422337865,,,,,,0.1735761128744085,,,0.3577893031614725,
2022-11-23,1.58019895031549,-0.34421903472853266,2.4632700404103423,0.1718638889218824,1.1255230252196005,-1.798299636545883,0.23448835112219574,,,,1.4397170870941145,0.05979677115546415,,,0.18978936721735534,,,,,,,,,,,,,,,,,,,,0.023295300816684517,,,0.4623008153460473,,,,,,,,,,,,,,,,,,,,,,,-1.9836573802129243,,0.465388176840276,,,,,,,,0.09841829391971066,,,,,,,0.022409598445618628,,,,,,0.4964939994785194,,,,-0.2955024179145392,,,,,,,,,,,0.7546712294718155,,0.8062855428970827,,,,,,0.16357418490931427,,,0.25343819216878793,
2022-11-24,1.480391713763454,-0.3929807810549635,2.2030201722745897,0.18505973294357245,1.1150793738963896,-1.7680105362770588,0.1756713792656121,,,,1.4479300290083321,-0.018897113250204572,,,0.15216305152100595,,,,,,,,,,,,,,,,,,,,-0.15090250284759787,,,0.4897891935888294,,,,,,,,,,,,,,,,,,,,,,,-1.8930400729490526,,0.3344030894801191,,,,,,,,0.013700650107961315,,,,,,,0.00286347528084456,,,,,,0.5822911752605282,,,,-0.3909415855545406,,,,,,,,,,,0.7387377129342022,,0.7513834037599969,,,,,,-0.003824417459155377,,,0.1497733880955549,
2022-11-25,1.2214435404686375,-0.4253028345690695,2.108348620238022,0.08594300729337381,0.9186729718059897,-1.7200040899007973,-0.12179928530553782,,,,1.9311683148669152,-0.03162490772111798,,,0.1936300312773539,,,,,,,,,,,,,,,,,,,,-0.260973763672834,,,0.30925365690791906,,,,,,,,,,,,,,,,,,,,,,,-1.8212625036091834,,0.30872804777484025,,,,,,,,-0.10160232136919745,,,,,,,-0.11727946645604659,,,,,,0.4358230202060862,,,,-0.3981667737486537,,,,,,,,,,,0.5918165050230546,,0.650170363087194,,,,,,-0.015379952819778941,,,0.13632163106400047,
2022-11-28,0.9950495300607032,-0.5202828432207993,1.9539330461656934,-0.010573507689030884,0.7420307473778287,-1.7151272496807581,0.012758459319560433,,,,2.013938849916954,-0.0789707919076281,,,0.2431094674337561,,,,,,,,,,,,,,,,,,,,-0.4111620349238544,,,0.1420521964503866,,,,,,,,,,,,,,,,,,,,,,,-1.8050780743187715,,0.2420893773684838,,,,,,,,-0.32602024598242213,,,,,,,-0.2821460914716251,,,,,,0.22581122058887398,,,,-0.47144378828852224,,,,,,,,,,,0.4084208950187832,,0.5053828880066813,,,,,,0.07501176782250335,,,-0.08190506056020706,
2022-11-29,0.9982210705643301,-0.4830170767036203,1.831623546508606,-0.05433017641086707,0.6218174777349339,-1.7193194949950108,-0.2402081759785663,,,,1.9012262267650128,-0.09615687140871818,,,0.1550117557088665,,,,,,,,,,,,,,,,,,,,-0.4044071732370139,,,0.07672403856348198,,,,,,,,,,,,,,,,,,,,,,,-1.7193368615168882,,0.24057760367082337,,,,,,,,-0.38593597416271935,,,,,,,-0.390253277250147,,,,,,0.1455212744367026,,,,-0.4607257318573424,,,,,,,,,,,0.26246380803075314,,0.4026896685157525,,,,,,-0.011337884299940038,,,-0.25804615458379354,
2022-11-30,0.892322702513931,-0.4400622262645233,1.8593956041454396,-0.08373252896557405,0.5144541331734834,-1.7367455807448846,-0.22129902756297695,,,,1.646636633637544,-0.14267691074284633,,,0.1705427408972523,,,,,,,,,,,,,,,,,,,,-0.42551887818567247,,,-0.018569308258860245,,,,,,,,,,,,,,,,,,,,,,,-1.6960957529603682,,0.19133176304843125,,,,,,,,-0.5067873539878629,,,,,,,-0.43706872585506457,,,,,,0.19743445708040597,,,,-0.49718127549351515,,,,,,,,,,,0.22960975156815364,,0.335098750667991,,,,,,0.032114339323710855,,,-0.2674692106979657,
2022-12-01,0.8017266753719352,-0.5168694956212749,1.7242688983659207,-0.14923770680207205,0.44810362078446386,-1.7722675960531307,0.22397002455849757,,,,1.7893334585650318,-0.21547025574263484,,,0.22551907118317405,,,,,,,,,,,,,,,,,,,,-0.5670558387986514,,,-0.14584789213238547,,,,,,,,,,,,,,,,,,,,,,,-1.6381020354097307,,0.05520666315402717,,,,,,,,-0.5762656834652682,,,,,,,-0.30955236057208635,,,,,,0.015202403902707606,,,,-0.40573038989775545,,,,,,,,,,,0.21231922270720197,,0.39552585259711615,,,,,,0.054612638947372893,,,-0.1633485449140345,
2022-12-02,0.6430490886452555,-0.6531741604332717,1.649667978638851,-0.17631555790966635,0.37587320104036526,-1.7074341776783521,-0.11798538374266465,0.24626208761599216,0.5792771868284062,-0.3959624744408258,1.7843282216668321,-0.21762018173596664,1.4094180598471469,1.3124238896890865,0.23411015233849086,-0.53370695056093,,0.2752768693642075,-0.2854849058377413,0.26322768806553326,-0.566359711037417,0.9060023580560491,0.3372053047720731,-0.3169912487378246,0.5160834808264111,1.5356039027723185,2.4589211651817715,-1.1109476234355862,-0.4297043323803769,-0.8700410097144936,-0.8195450319546798,1.889283217699461,0.886063597590222,-0.6616540986782449,-0.699583796867027,0.5538287851288434,0.8947959222584492,-0.2565113272040062,0.1998611075074569,-0.38916804015171874,-0.17947117143967134,-0.2660928102860531,-0.5299968413916429,0.24808996556449192,-0.7242484510292284,0.3884921780827222,-1.9080538765655117,-1.5137960920790996,0.7704742532163845,-0.060733945300444986,-0.4012869763544847,-0.8036836597621128,-0.2416294336475482,-5.172256086554459,-0.12433534052100813,-1.9674847329571892,-0.9556417069740859,0.1269313898222475,-1.1271339760071528,0.26958953818709397,-1.7192988861250602,0.5952209651421746,0.009494825105814675,0.10829388489456367,0.4059846017240867,3.8260042491263477,1.6960073792895558,0.4787070930360907,1.6886479388639848,0.21933063901712502,-0.6551331354338521,0.7688472014893359,-0.7652405440384776,-0.046774502937467766,0.5187818170617688,-0.13472158069759266,-0.29526720783527255,-0.3869091249653216,-0.9346164188777972,0.25522926467934903,0.5299774736836852,0.14087780756811896,-0.3434415901809314,-0.6301017330035263,-1.001385731782174,-1.5896321787687047,-0.7798557543927287,-0.5091081439809786,-0.9380727652560306,0.8027249536544254,-0.10174204674218361,-2.526881769142329,0.290923033934223,-1.136060947626945,0.03751354065017251,1.8734151672899944,-0.5216797253429795,-0.4513121480409033,0.04257196362509358,-0.12949229745643012,0.1745913720159976,-0.3631570499944311,0.5334547808842063,-1.1352187970314105,0.5203805279644595,-0.2389853923620773,-0.046285347386736106,-1.1923633090064532,-1.4157480615136984,-0.3439845840598917,-0.3823284627599409
2022-12-05,0.5916084018184311,-0.6100417813594788,1.5790515842868365,-0.2545809709917239,0.2784271384584871,-1.7508219498044575,-0.08224990645475441,0.25042194786921723,0.5321873292726507,-0.47996143701412614,1.3657489774343197,-0.27741984082668336,1.4280097972589338,1.372581605789274,0.24811066095026835,-0.5968776465179579,,0.24926600938428617,-0.32633771916276155,0.1734988054462304,-0.6730639829405052,0.9439213467707483,0.25763482147354866,-0.3311827705840416,0.4257662776007578,1.4405351545917076,2.306638811742737,-1.1262049253623652,-0.49305210395033006,-0.9670508110641682,-0.9139497744066944,1.7076249895113969,0.6897684982326846,-0.780646144725128,-0.7047279655306432,0.5212317811735038,0.8474474476477334,-0.29399164355173596,0.013201923757577227,-0.465057527772271,-0.09726704380055155,-0.26541464472760445,-0.6544679672961422,0.1488538686120698,-0.7751445505239988,0.29659959484797727,-1.8870257824199599,-1.5053229370060284,0.747713728684967,-0.10409956250970259,-0.4209238481563723,-0.8828997856094797,-0.29551160045682645,-4.933953504516517,-0.28460883529473746,-1.9854778511289415,-1.059651292452752,0.09905163603316516,-1.2109747682220513,0.2732180967652099,-1.6920284227640354,0.5281135219710037,-0.07509472028372377,0.06616102883920527,0.3958063008144603,4.072809451840429,1.5834333258003148,0.5096178608508324,1.4927410065042865,0.24267987764721655,-0.7886068422582713,0.7191628125085462,-0.7606308180616042,-0.013089542927904763,0.4709186059294412,-0.19978130978341935,-0.3755357862630017,-0.4475496572030512,-0.9869468474174218,0.1468636196650136,0.4340651948692762,0.23166289228763565,-0.3304471819138278,-0.6069561214206102,-1.0959958418711602,-1.574880369762944,-0.874982766469879,-0.6255134162269957,-0.8353637742740732,0.7741387893255429,-0.01101843568897265,-2.488372467666358,0.2230861075983838,-1.1505314525127668,0.07029514623548641,1.662164643429592,-0.651650567399121,-0.4026745549599525,-0.03350817100469217,-0.16312814632659478,0.03385556797682965,-0.39007219516986125,0.6006913785392817,-1.1566721945437137,0.5364504806608396,-0.3946229809269417,-0.10951370190886055,-1.276650144867014,-1.4389761327721895,-0.3557466983332418,-0.36381724632792756
2022-12-06,0.8100830091036,-0.31413526294980115,1.413762074818711,-0.27305380127525464,0.34211270844483266,-1.8467684140321672,0.32228053871556633,0.5558557498884263,0.7211283174052149,-0.374892913413423,1.7842507977347724,-0.27891551997828934,1.6266490703768608,1.5775932476029464,0.2455722478354761,-0.33426714407696523,,0.14750323808954535,-0.39521798584473655,0.18316053093292825,-0.642444270229106,0.9268530825449854,0.28201110522425205,-0.437105702172577,0.5467096090305593,1.5254966273052344,2.557806319977688,-1.0348282609953081,-0.506429561673718,-0.9747843289718363,-0.77989274226644,1.916543415723403,0.8461450318623138,-0.8279689625562827,-0.4539408891771166,0.4455539809219237,0.7328457282918374,-0.2143308948769558,0.3015422529057775,-0.34120728880791723,-0.1040433414967164,-0.2809341669514631,-0.6930678051045163,0.3706206117347943,-0.6286860464019608,0.38341382897289444,-2.134795809551477,-1.4669104485229516,1.0023288864058317,-0.23836694151941243,-0.3180194677390117,-0.8934087917833518,-0.3579029218585736,-4.862487618971421,-0.19699096250793707,-2.0326420101298828,-1.1004968545296436,0.4115348603310955,-1.025997629708383,0.4207640771446922,-1.617854682747559,0.7304271222874271,0.05546183170738017,0.11517691328994528,0.37655801281585144,4.284879788089606,1.7044662196183045,0.5780718058117637,1.6562622267390832,0.45913650589507465,-0.6432729768017118,0.909889973001404,-0.6403061914107753,0.1216221933857044,0.579442616739043,-0.22081244358524332,-0.40155867433666687,-0.3189234624068532,-1.0270710573693391,0.22266624108229136,0.553610444695743,0.5593419537548757,-0.2750152257766153,-0.4228108576527816,-0.9309558206009034,-1.7052550092336491,-0.7949834440474897,-0.41495845840342915,-0.6555965654863233,1.0772093332945387,0.15987922022673925,-2.4724218534557636,0.49048789605924437,-1.2879775500161474,0.6023141603858235,1.8532583678593135,-0.5639806240912218,-0.14862703474693947,0.03141581966834539,-0.41518050633897596,0.2130625135512686,-0.16668140342638343,0.6833302232471562,-1.0520997673212311,0.5757925617454347,-0.39044804817292517,0.12899060757476136,-1.0609912577902036,-1.559382953350969,0.012464363650484188,-0.3647237687672261
2022-12-07,1.0112406841709252,-0.36363620400497965,1.398932676164704,-0.17291237902888465,0.48637658133836015,-1.8128390597932968,0.33466057050410936,0.5483043378089356,0.6405090284461399,-0.2931705762827744,1.6532701675982409,-0.2226486237993915,1.8500899805417896,1.7225872174468226,0.31021510629927057,-0.4317106479533779,,0.34102141231009436,-0.3151720032307643,0.19714002570626005,-0.5924200724650333,1.1739832620453743,0.3525096768189795,-0.45113696189477487,0.5376975756523248,1.6920751654615058,2.7811522608292396,-1.0535119662913952,-0.5188973819415319,-1.0992273161858819,-0.6890393098239337,1.8231059355695758,0.8751264832193912,-0.8424532494584396,-0.3315691859650521,0.4745303155336352,0.7329458543310025,-0.030218359754866767,0.37246081524555763,-0.22559263071268407,0.00646950613925119,-0.23932218380703563,-0.5728121557287138,0.4230664341988044,-0.5095235803219922,0.47612109162030813,-2.1264485502304304,-1.4526531534514795,0.9487471994627954,-0.11061807714317211,-0.15027388944247544,-0.877559582963343,-0.3750920044794438,-4.756003907770962,-0.2172519927954092,-2.0102248472955426,-1.094883051703574,0.4639849272345824,-0.9508955494300356,0.5424995439418442,-1.5571919875695486,0.6453427431380148,0.15016129552358753,0.1909633178976199,0.3667611081341405,4.509138849518706,1.8572139647960269,0.6018482204489602,1.541925277903553,0.3249332547315181,-0.4674642823098347,0.9959060871258058,-0.548120100276991,0.09011255460522088,0.47267025775672167,-0.2557211463047828,-0.4270738050675923,-0.34803042865487405,-1.017287981914612,0.22965300240507178,0.769473747899683,0.5299772733630809,-0.13277614754079736,-0.443901427465364,-0.8731801012045151,-1.74542048431202,-0.8155810236443424,-0.42110936660985604,-0.5231196368566873,1.146725211822425,0.31697643828125416,-2.4676039642760492,0.5944816678735911,-1.2749733302877857,0.7611918001010725,1.8949022541967635,-0.6947765331296165,-0.09753904460833857,0.02025912585369205,-0.4028700567091871,0.17104405594795546,-0.22903253120275163,0.5328157356423534,-0.9653922058182504,0.5715371771984422,-0.43076373817917407,0.1731394326248668,-0.9267368833653691,-1.5889632443325366,0.013658323600995208,-0.32120573060732616
2022-12-08,0.8629823130916247,-0.38516541822585393,1.4508182202759778,-0.25520766279695517,0.3760160734182537,-1.8241835934579793,0.4252596311579409,0.5712791097126209,0.5012080078457577,-0.3933135570523905,1.656443110273289,-0.276844377823133,1.6719405186674912,1.5165789202972983,0.3328456511260517,-0.4313228768325209,,0.3200511876234167,-0.3603992372051328,0.09295288525327743,-0.6589989607372428,1.048279422613043,0.2693542140422734,-0.5069910832899467,0.42558381074103385,1.5293065352231285,2.466995513417721,-1.0622435250206577,-0.5529590366326931,-1.1118217041586311,-0.6268070401602455,1.793139650378147,0.7247817131819647,-0.8219862875091071,-0.5289435029752296,0.4948828981390337,0.6508205756203155,-0.1247976982127626,0.20580242605011034,-0.42075262056277696,-0.08570954490788685,-0.2786465375419102,-0.5648096663851924,0.3164279298831073,-0.6118128613284353,0.36041424795315286,-2.0633935982860705,-1.4707323130287144,0.8094861392787395,-0.15514510952509036,-0.29123513928351846,-0.9711943709043234,-0.42726651930816284,-4.911903542036686,-0.25247240624209294,-1.9913059983934627,-1.1373755627251738,0.3264226938760658,-1.0994377875376853,0.44756271448526097,-1.5393074774190916,0.5349265306704983,0.024385720753155593,0.06076437611775712,0.4150177168551092,4.779938154885007,1.7533743865229487,0.5238813337268177,1.3562464182356693,0.2762306703065715,-0.5137565561349038,0.8752771578786332,-0.6346539617708241,0.042983876708341695,0.47675532732982256,-0.33813913332082923,-0.4722957202604651,-0.37008892694047324,-1.0116305979175422,0.2617005019321082,0.7093379363215007,0.4661597669630673,-0.2192069539085438,-0.4961740447189805,-0.9421812727983321,-1.76722984348508,-0.8551222095471536,-0.5279588767005716,-0.5965195566870019,0.93287579283384,0.16722191410718185,-2.5774726566015795,0.4537774646930794,-1.2618041780241862,1.0454280677020353,1.7651405922189412,-0.7157851336476488,-0.24672333771818453,-0.023352207963133975,-0.2963494367489835,0.1776394313359182,-0.23533180294790854,0.6913891551981293,-1.0671371315934048,0.5183340630340927,-0.5217504033765044,0.29624870976943424,-1.0095776715719098,-1.5481647882766163,0.215126462929417,-0.3099805831699088
2022-12-09,0.8046332649782502,-0.4721493828735168,1.498276851565659,-0.291542856133052,0.34927061584516356,-1.8009375208840557,0.38246635902102066,0.45981457222116107,0.5032680518318297,-0.3674242555933418,1.7845955702131806,-0.3070102149019258,1.5613606785857452,1.3146227710666527,0.3150212173933436,-0.4984257463315439,,0.16018694904850622,-0.3481781085137446,0.09135739228600868,-0.6808625730744522,1.0120341135564792,0.29809248325790705,-0.5203696421993982,0.3897195761943256,1.4727567853451593,2.0841443766788172,-1.0978773060285791,-0.5739874955938459,-1.1212359801765073,-0.6201475507638312,1.7409471625221824,0.7302736260789238,-0.8147159394403523,-0.5914705357587189,0.45288961385507776,0.7022276801210472,-0.228175739868076,0.23742804987837113,-0.5257093701811675,-0.0830177506876284,-0.2842356237942777,-0.6121549029784545,0.280798642989992,-0.6685491022258254,0.22542492442983378,-2.035198200891313,-1.3821337518059278,0.7013342519061722,-0.21300771219482495,-0.3379310659018779,-0.9796087057515569,-0.4800075442838405,-4.893209125107292,-0.2111881067838659,-2.0289849527940857,-1.1536684184935995,0.30539361733228865,-1.0408403696163542,0.3823597370095471,-1.6333850338464126,0.5265507144234625,-0.062270561476179265,0.04592590403044844,0.23388137326222502,5.045214879357373,1.6770440339668813,0.40114950161718116,1.3308733514519222,0.3081549551530308,-0.6328046733202459,0.8473340620595512,-0.709205177339181,0.04964415074282838,0.5990986688236855,-0.39977374079386424,-0.4786712841120927,-0.4587015315247839,-1.1198119210139048,0.2503192752097065,0.6139461134597148,0.4202313858640997,-0.14617872714105873,-0.4569649848828233,-0.920164956239004,-1.790769982153929,-0.8315500984255644,-0.5870447660041798,-0.657369117620954,0.9256591241882945,0.21953163871793488,-2.6275255955373087,0.3534042367466719,-1.273933830941778,0.9593280517171062,1.5481286969105186,-0.6620717993579317,-0.23279600628067815,-0.08072620636713773,-0.35537219976525214,0.26974679690825754,-0.2352905203434121,0.84981659171652,-1.1701767828943566,0.3857621975608967,-0.5531673928858178,0.4031883372985752,-1.0285166962861,-1.539951525831341,0.1600408191481276,-0.35789319617531434
2022-12-12,0.7463412873057904,-0.3984901759376719,1.4114810069709753,-0.2832647926862251,0.4603868885781019,-1.845652848587986,0.5452781761970221,0.5335618884302823,0.6905882914001381,-0.24545668342648108,1.5798492896552916,-0.2627893166642409,1.6869652845867704,1.1421630779032723,0.31329845570180315,-0.47347345389317275,,0.07861249181191149,-0.39944695929835533,0.07706008002480301,-0.5769978905934021,0.8837648045006956,0.38036457428609294,-0.5245388450270908,0.4782497457330376,1.6660506396568149,1.7126037593255425,-1.0669460627313019,-0.599351563885997,-1.0830791913116684,-0.6014828453049879,1.7075531763500376,0.7903499946323802,-0.8214456040555194,-0.4937820671157624,0.5311529344222343,0.6377534579381628,-0.29567185806077323,0.5138828166333758,-0.43538795097169497,-0.04889783093122353,-0.26240510549307533,-0.6222637085526784,0.3965559251596788,-0.5147518519714083,0.16366342338469314,-2.0997396489737525,-1.2752580212349307,0.8033025024680028,-0.2892070693870441,-0.22544018005380445,-0.9240263326322681,-0.3736298611273905,-4.87627941222898,-0.04200013627371748,-2.096743561610357,-1.1788940166071649,0.3953254015729559,-0.8983332178255821,0.4074978377553212,-1.601093735391459,0.547695479928108,0.05038421122525971,0.1732050815425681,0.21223863745549443,4.496590919014072,1.7159881215866508,0.42668099215988237,1.4907018272880748,0.28497541819988753,-0.5988152538703926,0.8259707586484829,-0.6876164314032129,0.05393858464645421,0.5604273822538046,-0.3894557715450001,-0.43509587416770007,-0.4048255237607434,-1.1844971630111498,0.24917644799436814,0.751991603014162,0.4738926950107055,-0.004463988742616554,-0.4988075912846506,-0.7564180048569025,-1.8294331339519978,-0.7634681596710282,-0.5046356769996324,-0.6400437429333845,1.0671922997466945,0.2863592775591146,-2.6165947691710825,0.20741605191652057,-1.3545108239776587,0.857295071735947,1.536922326498682,-0.543374291447278,-0.26669261766061914,-0.12074542062822824,-0.43094453279940215,0.5848455607941422,-0.18796495549269726,1.1524265650032488,-0.9890189268672647,0.3910733400468734,-0.44680153796036837,0.5497988531249306,-1.0733569682385162,-1.6027952664489753,0.5081013896058566,-0.356778501885029
